,gameID,team_name,team_ice,player,position,stats
23,2013021112,Montreal Canadiens,away,8468095,Right Wing,"{u'timeOnIce': u'06:31', u'plusMinus': 0, u'hits': 0, u'penaltyMinutes': 5, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 1, u'powerPlayAssists': 0, u'evenTimeOnIce': u'6:31', u'assists': 0, u'goals': 0, u'shots': 1, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'0:00', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'0:00'}"
24,2013021112,Montreal Canadiens,away,8471504,Right Wing,"{u'timeOnIce': u'11:54', u'plusMinus': 0, u'hits': 1, u'penaltyMinutes': 2, u'faceoffTaken': 0, u'takeaways': 1, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 1, u'powerPlayAssists': 0, u'evenTimeOnIce': u'11:54', u'assists': 0, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'0:00', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'0:00'}"
25,2013021112,Montreal Canadiens,away,8470598,Left Wing,"{u'timeOnIce': u'19:48', u'plusMinus': 3, u'hits': 0, u'penaltyMinutes': 0, u'faceoffTaken': 5, u'takeaways': 1, u'shortHandedGoals': 0, u'giveaways': 1, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'12:42', u'assists': 1, u'powerPlayGoals': 0, u'goals': 1, u'shots': 4, u'shortHandedAssists': 0, u'faceOffWins': 1, u'powerPlayTimeOnIce': u'7:06', u'faceOffPct': 20.0, u'shortHandedTimeOnIce': u'0:00'}"
26,2013021112,Montreal Canadiens,away,8467407,Right Wing,"{u'timeOnIce': u'15:23', u'plusMinus': 0, u'hits': 1, u'penaltyMinutes': 0, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'11:38', u'assists': 0, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'0:00', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'3:45'}"
27,2013021112,Montreal Canadiens,away,8476851,Center,"{u'timeOnIce': u'13:48', u'plusMinus': 0, u'hits': 0, u'penaltyMinutes': 0, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'10:37', u'assists': 0, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'3:11', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'0:00'}"
28,2013021112,Montreal Canadiens,away,8468478,Defenseman,"{u'timeOnIce': u'19:04', u'plusMinus': 1, u'hits': 3, u'penaltyMinutes': 0, u'faceoffTaken': 0, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 1, u'powerPlayAssists': 0, u'evenTimeOnIce': u'15:14', u'assists': 1, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'0:00', u'powerPlayGoals': 0, u'shortHandedTimeOnIce': u'3:50'}"
29,2013021112,Montreal Canadiens,away,8464975,Center,"{u'timeOnIce': u'15:27', u'plusMinus': 1, u'hits': 1, u'penaltyMinutes': 0, u'faceoffTaken': 9, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'13:00', u'assists': 1, u'powerPlayGoals': 0, u'goals': 0, u'shots': 3, u'shortHandedAssists': 0, u'faceOffWins': 4, u'powerPlayTimeOnIce': u'2:19', u'faceOffPct': 44.44, u'shortHandedTimeOnIce': u'0:08'}"
30,2013021112,Montreal Canadiens,away,8475739,Left Wing,"{u'timeOnIce': u'11:35', u'plusMinus': 0, u'hits': 1, u'penaltyMinutes': 0, u'faceoffTaken': 2, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 1, u'powerPlayAssists': 0, u'evenTimeOnIce': u'7:43', u'assists': 0, u'powerPlayGoals': 0, u'goals': 0, u'shots': 0, u'shortHandedAssists': 0, u'faceOffWins': 0, u'powerPlayTimeOnIce': u'0:00', u'faceOffPct': 0.0, u'shortHandedTimeOnIce': u'3:52'}"
31,2013021112,Montreal Canadiens,away,8471976,Center,"{u'timeOnIce': u'19:20', u'plusMinus': 2, u'hits': 0, u'penaltyMinutes': 0, u'faceoffTaken': 13, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'13:01', u'assists': 1, u'powerPlayGoals': 0, u'goals': 1, u'shots': 1, u'shortHandedAssists': 0, u'faceOffWins': 6, u'powerPlayTimeOnIce': u'5:56', u'faceOffPct': 46.15, u'shortHandedTimeOnIce': u'0:23'}"
32,2013021112,Montreal Canadiens,away,8473466,Center,"{u'timeOnIce': u'11:51', u'plusMinus': 0, u'hits': 1, u'penaltyMinutes': 2, u'faceoffTaken': 10, u'takeaways': 0, u'shortHandedGoals': 0, u'giveaways': 0, u'blocked': 0, u'powerPlayAssists': 0, u'evenTimeOnIce': u'7:11', u'assists': 0, u'powerPlayGoals': 0, u'goals': 0, u'shots': 2, u'shortHandedAssists': 0, u'faceOffWins': 5, u'powerPlayTimeOnIce': u'0:00', u'faceOffPct': 50.0, u'shortHandedTimeOnIce': u'4:40'}"
